ids,label,phaidra
"['https://data.cerl.org/thesaurus/cnp00993375', 'https://viaf.org/viaf/25661719/', 'https://www.wikidata.org/wiki/Q15438269']","Cellarius, Johann",https://pid.phaidra.org/vocabulary/4MA9-YEEA
[],De Bordé,https://pid.phaidra.org/vocabulary/11A5-7MD9
"['https://data.cerl.org/thesaurus/cnp01875304', 'http://viaf.org/viaf/100192806', 'https://www.wikidata.org/wiki/Q5360525']","Hutter, Elias",https://pid.phaidra.org/vocabulary/97YW-DG7G
['https://www.wikidata.org/wiki/Q321492'],John Maurice,https://pid.phaidra.org/vocabulary/KV6P-0QKS
"['https://data.cerl.org/thesaurus/cnp01079968', 'https://viaf.org/viaf/42592877/', 'https://www.wikidata.org/wiki/Q60840314']","Etzel, Balthasar",https://pid.phaidra.org/vocabulary/NE6F-G7Y6
"['https://www.wikidata.org/wiki/Q2739893', 'https://viaf.org/viaf/86885879/']","Calderón, Rodrigo",https://pid.phaidra.org/vocabulary/7AZD-5JFN
"['https://data.cerl.org/thesaurus/cnp00401327', 'https://www.wikidata.org/wiki/Q297776', 'https://viaf.org/viaf/78822798/']",Pedanius Dioscorides,https://pid.phaidra.org/vocabulary/HNSM-G6PV
"['https://data.cerl.org/thesaurus/cnp00406769', 'https://d-nb.info/gnd/119560224', 'https://www.wikidata.org/wiki/Q703704', 'https://viaf.org/viaf/17235538/']","Barros, João de",https://pid.phaidra.org/vocabulary/F5MF-P37U
[],"Luca a Sancto Petro, Johannes",https://pid.phaidra.org/vocabulary/PR1F-7T86
"['http://viaf.org/viaf/173430120', 'http://www.wikidata.org/entity/Q6101', 'https://data.cerl.org/thesaurus/cnp01318197']","Polo, Marco",https://pid.phaidra.org/vocabulary/JJ25-B6F0
"['https://data.cerl.org/thesaurus/cnp01037532', 'https://www.wikidata.org/wiki/Q95329275', 'https://viaf.org/viaf/942342/']","Rath, Hieronymus Arnold",https://pid.phaidra.org/vocabulary/9ZZ6-AR8M
['https://www.wikidata.org/wiki/Q37085'],Solomon,https://pid.phaidra.org/vocabulary/6F7B-FR61
[],Uri ben Simeon of Biala,https://pid.phaidra.org/vocabulary/324D-YTX6
"['https://www.wikidata.org/wiki/Q368154', 'https://data.cerl.org/thesaurus/cnp01231214', 'https://viaf.org/viaf/6090524/']",Sigismund Báthory,https://pid.phaidra.org/vocabulary/RMQ8-WB94
"['https://data.cerl.org/thesaurus/cnp01272596', 'https://www.wikidata.org/wiki/Q117323', 'http://viaf.org/viaf/147349502']",Ottokar I,https://pid.phaidra.org/vocabulary/5951-QBXA
[],Garzoni,https://pid.phaidra.org/vocabulary/XHAR-2AG3
"['https://data.cerl.org/thesaurus/cnp01876870', 'http://viaf.org/viaf/49258063', 'https://www.wikidata.org/wiki/Q108664']","Freher, Marquard",https://pid.phaidra.org/vocabulary/7EYS-K6BA
[],F. Christophorus,https://pid.phaidra.org/vocabulary/K34X-86S5
"['https://data.cerl.org/thesaurus/cnp00398672', 'https://www.wikidata.org/wiki/Q328747', 'https://viaf.org/viaf/59191609/']","Joinville, Jean de",https://pid.phaidra.org/vocabulary/RJJH-WXQ4
"['https://www.wikidata.org/wiki/Q97263', 'https://viaf.org/viaf/59214175/', 'https://data.cerl.org/thesaurus/cnp01454044']","Gretser, Jacob",https://pid.phaidra.org/vocabulary/R402-TYAC
"['https://data.cerl.org/thesaurus/cnp00578323', 'https://viaf.org/viaf/69848805/', 'https://www.wikidata.org/wiki/Q2656292']","Le Maire, Isaac",https://pid.phaidra.org/vocabulary/P44V-ANHG
"['https://www.wikidata.org/wiki/Q23770498', 'https://www.treccani.it/enciclopedia/placido-de-marra_(Dizionario-Biografico)']","Della Marra, Placido",https://pid.phaidra.org/vocabulary/RE61-8JJ5
"['https://data.cerl.org/thesaurus/cnp01339247', 'https://www.vondel.humanities.uva.nl/ecartico/persons/49979', 'https://d-nb.info/gnd/100743161', 'http://viaf.org/viaf/305230247', 'http://www.wikidata.org/entity/Q55122411']","Golius, Petrus",https://pid.phaidra.org/vocabulary/M3MS-0BKU
[],Merchamus,https://pid.phaidra.org/vocabulary/JY6E-QYDH
[],"Alber, Ferdinandus",https://pid.phaidra.org/vocabulary/510B-60NJ
[],"Nagy, Georgius",https://pid.phaidra.org/vocabulary/WQBD-6ZHU
[],Mainoldo,https://pid.phaidra.org/vocabulary/BVGB-K8J8
[],Bittner,https://pid.phaidra.org/vocabulary/3X9Z-JP9B
['https://www.wikidata.org/wiki/Q47154'],Lucretius,https://pid.phaidra.org/vocabulary/8KGA-P8PK
[],"Szilágyi, János",https://pid.phaidra.org/vocabulary/57NV-14YV
[],Lobkowicz,https://pid.phaidra.org/vocabulary/YVV8-RBSU
['https://www.wikidata.org/wiki/Q315871'],"Lipsius, Justus",https://pid.phaidra.org/vocabulary/WN89-QJ9W
[],Wurtz,https://pid.phaidra.org/vocabulary/HMA8-JQ92
"['https://viaf.org/viaf/9427291/', 'https://www.wikidata.org/wiki/Q5608811']",Griffin Markham,https://pid.phaidra.org/vocabulary/JGTZ-0FW7
"['https://data.cerl.org/thesaurus/cnp00289926', 'https://www.wikidata.org/wiki/Q1341910', 'https://viaf.org/viaf/24991855/']",Engelbert II van Valkenburg,https://pid.phaidra.org/vocabulary/M86S-JD2Q
[],Tillmannus,https://pid.phaidra.org/vocabulary/CC2F-FN1J
[],"Van Wyningen, Sibrandus",https://pid.phaidra.org/vocabulary/15NW-4ZH4
['https://www.wikidata.org/wiki/Q131169'],Polybius,https://pid.phaidra.org/vocabulary/SD2N-GPJQ
['https://www.wikidata.org/wiki/Q26711994'],"Wechelus, Andreas",https://pid.phaidra.org/vocabulary/FGXW-1RHA
"['https://www.biusante.parisdescartes.fr/histoire/biographies/index.php?cle=12797', 'https://www.wikidata.org/wiki/Q3592200']","Hubert, Étienne",https://pid.phaidra.org/vocabulary/HMRK-TWE9
['https://d-nb.info/gnd/101086253'],"Ǧannābī, Mustafā",https://pid.phaidra.org/vocabulary/Q46G-PTZJ
"['https://viaf.org/viaf/348396/', 'https://saebi.isgv.de/person/snr/420']","Beckmann, Christian",https://pid.phaidra.org/vocabulary/7GK1-A31S
['https://www.wikidata.org/wiki/Q60059'],Albertus Magnus,https://pid.phaidra.org/vocabulary/VDZ6-QNHP
"['https://data.cerl.org/thesaurus/cni00091121', 'http://viaf.org/viaf/59957802']","Leuchtius, Valentinus",https://pid.phaidra.org/vocabulary/D0JC-S2CC
['https://www.wikidata.org/wiki/Q501468'],Andreas of Ratisbon,https://pid.phaidra.org/vocabulary/S533-2J8Y
"['https://data.cerl.org/thesaurus/cnp01320637', 'https://www.treccani.it/enciclopedia/giovanni-battista-raimondi_%28Dizionario-Biografico%29/', 'https://www.wikidata.org/wiki/Q3105122']","Raimondi, Giovanni Battista",https://pid.phaidra.org/vocabulary/94GF-QPSS
[],"Van den Hofen, Henricus",https://pid.phaidra.org/vocabulary/AZNA-V754
['https://catalogue.bnf.fr/ark:/12148/cb10500215m'],"Goedthals, François",https://pid.phaidra.org/vocabulary/BTH9-1DSS
"['https://www.deutsche-biographie.de/sfz105247.html', 'https://data.cerl.org/thesaurus/cnp01481384', 'http://www.wikidata.org/entity/Q55845960', 'http://viaf.org/viaf/44645410']","Remus, Georg",https://pid.phaidra.org/vocabulary/R9G4-A6WH
"['https://data.cerl.org/thesaurus/cnp00466477', 'https://viaf.org/viaf/24656848/', 'https://www.wikidata.org/wiki/Q2355082']","Silva Figueroa, García de",https://pid.phaidra.org/vocabulary/CWWN-M360
['https://www.wikidata.org/wiki/Q2161'],Publius Cornelius Tacitus,https://pid.phaidra.org/vocabulary/N153-Z759
[],"Galissard, Pierre",https://pid.phaidra.org/vocabulary/6PAS-DTR2
"['https://www.wikidata.org/wiki/Q2387586', 'https://data.cerl.org/thesaurus/cnp01360230', 'http://viaf.org/viaf/69067776']","Paludanus, Bernardus",https://pid.phaidra.org/vocabulary/C804-6CHA
"['https://data.cerl.org/thesaurus/cnp00394903', 'https://www.wikidata.org/wiki/Q165367', 'https://viaf.org/viaf/19737376/']","Glotzius, Hendrik",https://pid.phaidra.org/vocabulary/TR32-76P5
"['https://data.cerl.org/thesaurus/cnp00906246', 'https://www.wikidata.org/wiki/Q171241', 'https://viaf.org/viaf/526144647682823556997/']",Diodorus Siculus,https://pid.phaidra.org/vocabulary/KY8T-ENKB
"['https://www.wikidata.org/wiki/Q1405', 'https://data.cerl.org/thesaurus/cnp00971385']",Augustus,https://pid.phaidra.org/vocabulary/KTEF-EZSH
['https://d-nb.info/gnd/101045476'],"Mager von Schönberg, Martin",https://pid.phaidra.org/vocabulary/AC6G-C2K4
"['https://www.wikidata.org/wiki/Q1826184', 'https://dbe.rah.es/biografias/16231/luis-de-velasco-y-velasco']",Luis de Velasco y Velasco,https://pid.phaidra.org/vocabulary/RMP0-N59C
[],"Lescinius of Leszno, Wenceslaus",https://pid.phaidra.org/vocabulary/9F0J-CCZB
[],D. Gozzadini,https://pid.phaidra.org/vocabulary/GDWG-0FYJ
[],"Fleiner, Johann Leonhard",https://pid.phaidra.org/vocabulary/4CFZ-51WC
"['https://data.cerl.org/thesaurus/cnp00396615', 'https://viaf.org/viaf/108906654/', 'https://www.wikidata.org/wiki/Q45936']",Strabo,https://pid.phaidra.org/vocabulary/K6G2-4BQ9
"['https://data.cerl.org/thesaurus/cnp01320468', 'https://viaf.org/viaf/20613/', 'https://www.wikidata.org/wiki/Q549523', 'https://opac.vatlib.it/auth/detail/495_910']","Guevara Noroña, Antonio",https://pid.phaidra.org/vocabulary/2X5G-2YJH
"['https://data.cerl.org/thesaurus/cnp01361588', 'https://viaf.org/viaf/63872189/', 'https://www.wikidata.org/wiki/Q713530']",Isidorus Pelusiota,https://pid.phaidra.org/vocabulary/5WQY-6ENK
"['https://www.wikidata.org/wiki/Q1040234', 'https://data.cerl.org/thesaurus/cnp00540335', 'https://viaf.org/viaf/265853214/']",Anselm of Lucca,https://pid.phaidra.org/vocabulary/DWZJ-DP3V
[],Pater Sylvius,https://pid.phaidra.org/vocabulary/EB9F-PDS9
"['https://www.wikidata.org/wiki/Q738491', 'https://viaf.org/viaf/37707892/', 'https://data.cerl.org/thesaurus/cnp00945302']",Eugippius,https://pid.phaidra.org/vocabulary/NHEW-4YJH
[],"Hofferichter, Helena",https://pid.phaidra.org/vocabulary/N894-RNBW
['https://d-nb.info/gnd/124961150'],"Crusenius, Nicolaus",https://pid.phaidra.org/vocabulary/64T3-05KZ
"['https://isni.oclc.org/xslt/DB=1.2/CMD?ACT=SRCH&IKT=8006&TRM=ISN%3A0000%200001%201210%200373', 'https://www.wikidata.org/wiki/Q2748358', 'https://viaf.org/viaf/88068825/']","Harlay de Sancy, Achille",https://pid.phaidra.org/vocabulary/3NN5-1FF5
[],"Kneüßl, Hans",https://pid.phaidra.org/vocabulary/V4PT-GJEV
"['https://data.cerl.org/thesaurus/cnp00566851', 'http://viaf.org/viaf/69722515', 'https://www.wikidata.org/wiki/Q458643']",Severinus Noricus,https://pid.phaidra.org/vocabulary/WVTA-0EZA
[],"Dubois, Jean",https://pid.phaidra.org/vocabulary/G1ZK-W04X
[],Vandebrouch,https://pid.phaidra.org/vocabulary/N4X9-0MQX
"['https://data.cerl.org/thesaurus/cnp00118923', 'https://viaf.org/viaf/76444890/', 'https://www.wikidata.org/wiki/Q900908']","Istvanffy, Miklós",https://pid.phaidra.org/vocabulary/3NRY-12G5
"['https://data.cerl.org/thesaurus/cnp01878347', 'https://www.wikidata.org/wiki/Q448191', 'https://viaf.org/viaf/49322513/']","Giraldi, Giglio Gregorio",https://pid.phaidra.org/vocabulary/88RW-2DTY
[],"Heinius, Henricus",https://pid.phaidra.org/vocabulary/CN5D-CDVM
"['https://www.wikidata.org/wiki/Q87581', 'https://viaf.org/viaf/27187785/', 'https://data.cerl.org/thesaurus/cnp01261087']","Schoppe, Caspar",https://pid.phaidra.org/vocabulary/DZFJ-H1K2
['https://www.wikidata.org/wiki/Q72586'],Johann Georg,https://pid.phaidra.org/vocabulary/Z1SB-VHXQ
"['https://data.cerl.org/thesaurus/cnp01270480', 'https://www.wikidata.org/wiki/Q155534', 'https://viaf.org/viaf/8164232/']","T'serclaes von Tilly, Johann",https://pid.phaidra.org/vocabulary/H927-71QA
[],"Roest, Georg",https://pid.phaidra.org/vocabulary/8SVY-Y6RV
[],Gropper,https://pid.phaidra.org/vocabulary/HZ1P-08SU
['https://www.wikidata.org/wiki/Q182779'],Joachim Ernst,https://pid.phaidra.org/vocabulary/PVQN-5JN8
"['https://www.wikidata.org/wiki/Q2090610', 'https://viaf.org/viaf/61884272/', 'https://data.cerl.org/thesaurus/cnp01398764']",Pontus Heuterus,https://pid.phaidra.org/vocabulary/W28P-QGSA
[],P. Henricus,https://pid.phaidra.org/vocabulary/ESRM-HRMB
"['https://viaf.org/viaf/64819700/', 'https://en.wikipedia.org/wiki/John_Harington_(writer)', 'https://data.cerl.org/thesaurus/cnp01336066', 'https://www.wikidata.org/wiki/Q686895']","Harington, John",https://pid.phaidra.org/vocabulary/WBQG-QD8V
[],"Noguera, Vincent",https://pid.phaidra.org/vocabulary/NM3Z-VJHA
[],Drescowycz,https://pid.phaidra.org/vocabulary/JT70-B738
"['https://data.cerl.org/thesaurus/cnp01875875', 'http://www.wikidata.org/entity/Q3371176', 'http://viaf.org/viaf/45116369']","Estienne, Paul",https://pid.phaidra.org/vocabulary/77SG-TEB3
[],"Tengnagel, Reinerius",https://pid.phaidra.org/vocabulary/J81N-GPAV
[],"Buenaventura, Gabriel de",https://pid.phaidra.org/vocabulary/MMTA-J56Y
['https://dlc.mpg.de/metadata/mpirg_sisis_364187/1/'],"Wolffhardt, Philipp Melchior",https://pid.phaidra.org/vocabulary/PGA1-TSNJ
"['https://data.cerl.org/thesaurus/cnp01259524', 'https://viaf.org/viaf/41895963/', 'https://www.wikidata.org/wiki/Q1367280']","Lessius, Leonardus",https://pid.phaidra.org/vocabulary/615N-1KJG
"['https://data.cerl.org/thesaurus/cnp00951231', 'https://www.wikidata.org/wiki/Q76956', 'https://viaf.org/viaf/59877037/']",Rudolf I,https://pid.phaidra.org/vocabulary/GDC3-VY1N
[],"Ostermayr, Gerhard",https://pid.phaidra.org/vocabulary/FBYM-8X8B
[],"Maierhofer, Sebastian",https://pid.phaidra.org/vocabulary/SEE6-5Z2H
"['https://data.cerl.org/thesaurus/cnp01303370', 'https://viaf.org/viaf/71374573/', 'https://www.wikidata.org/wiki/Q6185660']","Osóno, Jerónimo",https://pid.phaidra.org/vocabulary/3ZYE-8BJK
"['https://www.wikidata.org/wiki/Q43974', 'https://viaf.org/viaf/71534431/', 'https://data.cerl.org/thesaurus/cnp00397073']",Louis the Pious,https://pid.phaidra.org/vocabulary/G6FF-2YTT
['https://www.wikidata.org/wiki/Q538065'],"Alpino, Prospero",https://pid.phaidra.org/vocabulary/2JRG-S15N
[],Wenceslaus,https://pid.phaidra.org/vocabulary/BPBN-YEQ1
[],İbrāhīm Dervīş,https://pid.phaidra.org/vocabulary/AXW3-T4M2
[],"Rozza, Philipp",https://pid.phaidra.org/vocabulary/5A2W-9EW1
[],"Ernestus, Johannes Bonifacius",https://pid.phaidra.org/vocabulary/NPDK-H703
"['https://viaf.org/viaf/37107664/', 'https://www.wikidata.org/wiki/Q5360557', 'https://data.cerl.org/thesaurus/cnp01140284']","Mertel, Elias",https://pid.phaidra.org/vocabulary/AMVZ-PF65
[],Apollonia,https://pid.phaidra.org/vocabulary/8KDE-RTN8
"['https://www.wikidata.org/wiki/Q17352838', 'https://data.cerl.org/thesaurus/cnp00473152', 'https://viaf.org/viaf/17298909/']","Hohenberg, Abraham",https://pid.phaidra.org/vocabulary/BS1G-WF0K
"['https://viaf.org/viaf/66521049/', 'https://www.wikidata.org/wiki/Q95721', 'https://data.cerl.org/thesaurus/cnp01302212']","Pareus, David",https://pid.phaidra.org/vocabulary/304F-BNEW
"['https://viaf.org/viaf/22268544/', 'https://www.wikidata.org/wiki/Q896449', 'https://data.cerl.org/thesaurus/cnp00388239']","Megiser, Hieronymus",https://pid.phaidra.org/vocabulary/K02R-JTSS
[],Treterin,https://pid.phaidra.org/vocabulary/C15P-V77V
[],Signor Lombardi,https://pid.phaidra.org/vocabulary/38NF-TT0C
[],"Sutter, Peter",https://pid.phaidra.org/vocabulary/2KN6-H7JD
[],"Forstner, Christoph",https://pid.phaidra.org/vocabulary/JCXR-TJB2
[],Diogenes,https://pid.phaidra.org/vocabulary/K980-SFBY
"['https://www.wikidata.org/wiki/Q1462474', 'https://data.cerl.org/thesaurus/cnp01876891', 'http://viaf.org/viaf/13080012']","Taubmann, Friedrich",https://pid.phaidra.org/vocabulary/P5MH-K8S3
[],Suffridus Sixtinus,https://pid.phaidra.org/vocabulary/5QQS-9GNH
"['https://www.wikidata.org/wiki/Q682478', 'https://viaf.org/viaf/76326881/', 'https://data.cerl.org/thesaurus/cnp01303454']","Sadoleto, Jacopo",https://pid.phaidra.org/vocabulary/AWHD-SGKP
"['http://viaf.org/viaf/263815668', 'http://www.wikidata.org/entity/Q899649', 'https://data.cerl.org/thesaurus/cnp01310467']","Crieva Cervarius Tubero, Ludovicus Aloysius de",https://pid.phaidra.org/vocabulary/JBNV-N6DM
[],"Tengnagel, Wilhelm",https://pid.phaidra.org/vocabulary/D10Q-7XT8
[],"Hollandus, Georgius",https://pid.phaidra.org/vocabulary/TFP8-3B21
[],Plautus,https://pid.phaidra.org/vocabulary/F8M5-5VCX
[],Solnerus,https://pid.phaidra.org/vocabulary/R8BB-4ETQ
"['https://data.cerl.org/thesaurus/cnp01334903', 'https://viaf.org/viaf/34512366/', 'https://www.wikidata.org/wiki/Q765673']","Bodley, Thomas",https://pid.phaidra.org/vocabulary/G6GS-BVEU
"['https://data.cerl.org/thesaurus/cnp02294112', 'http://viaf.org/viaf/59109589', 'https://www.wikidata.org/wiki/Q44624']","Canisius, Peter",https://pid.phaidra.org/vocabulary/9A2D-E9DM
[],"Dyemberg von Schemen, János",https://pid.phaidra.org/vocabulary/NMF4-PNZX
['https://www.wikidata.org/wiki/Q1010185'],"Ghiczy, Andreas",https://pid.phaidra.org/vocabulary/FP3P-9BHW
[],Esaias Leuker,https://pid.phaidra.org/vocabulary/WKDV-7SW3
"['https://viaf.org/viaf/68917720/', 'https://data.cerl.org/thesaurus/cnp00121049', 'https://www.wikidata.org/wiki/Q1242774']","Pécseli Király, Imre",https://pid.phaidra.org/vocabulary/HWV2-9F5T
"['https://viaf.org/viaf/29964762/', 'https://data.cerl.org/thesaurus/cnp01237352', 'https://www.wikidata.org/wiki/Q20002585']","Minadoi, Giovanni Tommaso",https://pid.phaidra.org/vocabulary/WRRE-SM3S
"['https://www.wikidata.org/wiki/Q88263', 'https://data.cerl.org/thesaurus/cni00007425', 'http://viaf.org/viaf/36927955']","Kirstenius, Petrus",https://pid.phaidra.org/vocabulary/FNQJ-H1VP
"['https://data.cerl.org/thesaurus/cnp01875867', 'https://viaf.org/viaf/100199078/', 'https://www.wikidata.org/wiki/Q58461413']",Johann Isaak Levita,https://pid.phaidra.org/vocabulary/BTJC-VC9T
[],"Steuartius, Petrus",https://pid.phaidra.org/vocabulary/E8PK-BJ52
[],Dr. Vos,https://pid.phaidra.org/vocabulary/1G5V-C490
"['https://viaf.org/viaf/56636061/', 'https://www.wikidata.org/wiki/Q311495', 'https://data.cerl.org/thesaurus/cnp00401008']",Abulcasis,https://pid.phaidra.org/vocabulary/QG59-X7PX
[],"Beccius, Jacobus",https://pid.phaidra.org/vocabulary/Y3M4-4SHR
['https://www.wikidata.org/wiki/Q21544103'],"Mignault, Claude",https://pid.phaidra.org/vocabulary/K6DE-8XBU
['https://www.wikidata.org/wiki/Q2995629'],Mohammed ibn Adjurrum,https://pid.phaidra.org/vocabulary/B57X-BE2Z
[],"Seid, Patrick",https://pid.phaidra.org/vocabulary/JM8N-9Q1D
[],Johann Rhode,https://pid.phaidra.org/vocabulary/XP24-D5YT
[],Panisotus Simoni,https://pid.phaidra.org/vocabulary/YP9Q-YAFH
[],"Saveur, Guilielmus",https://pid.phaidra.org/vocabulary/1R38-9WMW
[],Chemnitz,https://pid.phaidra.org/vocabulary/QSNT-H4KT
"['https://viaf.org/viaf/4989656/', 'https://data.cerl.org/thesaurus/cnp01335937', 'https://www.wikidata.org/wiki/Q266482']","Bonfini, Antonio",https://pid.phaidra.org/vocabulary/7A5J-9E8M
"['https://viaf.org/viaf/2588538/', 'https://www.wikidata.org/wiki/Q90297', 'https://data.cerl.org/thesaurus/cnp01352662']","Christmann, Jakob",https://pid.phaidra.org/vocabulary/4SSZ-PRKF
[],"Hermann, Friedrich",https://pid.phaidra.org/vocabulary/VV6A-7HTC
[],"Báthory, Gabriel",https://pid.phaidra.org/vocabulary/FS2R-7CKB
"['https://data.cerl.org/thesaurus/cnp01875289', 'https://viaf.org/viaf/62280451/', 'https://www.wikidata.org/wiki/Q27863176']","Schickfuss, Jakob",https://pid.phaidra.org/vocabulary/1X1H-093B
[],Rederer,https://pid.phaidra.org/vocabulary/D3BS-NASD
[],Leuckert,https://pid.phaidra.org/vocabulary/G0XY-4789
"['https://data.cerl.org/thesaurus/cnp00449707', 'https://viaf.org/viaf/8261528/', 'https://www.wikidata.org/wiki/Q3934447']","Brinck, Ernst",https://pid.phaidra.org/vocabulary/ER0M-ZTXX
"['https://viaf.org/viaf/261268368/', 'https://www.wikidata.org/wiki/Q62051', 'https://data.cerl.org/thesaurus/cnp01467090']",Ernst,https://pid.phaidra.org/vocabulary/2X3F-N26D
[],Johann Pistorius's sons,https://pid.phaidra.org/vocabulary/QZEK-35BM
['https://www.wikidata.org/wiki/Q328156'],Petrus Siculus,https://pid.phaidra.org/vocabulary/A045-5STD
[],"Lustrier von Liebenstein, Sebastian",https://pid.phaidra.org/vocabulary/A35A-1EEG
"['https://data.cerl.org/thesaurus/cnp00837583', 'https://viaf.org/viaf/77460187/', 'https://www.wikidata.org/wiki/Q1345822']","Archevolti, Samuel",https://pid.phaidra.org/vocabulary/FK7Q-6BHB
['https://www.wikidata.org/wiki/Q1726053'],Švamberk,https://pid.phaidra.org/vocabulary/QBBZ-VAB2
